id	TV	antc	saldores	TC	cons	edad	ESTADO_CIVIL	SEXO	antig_pp	ingresos	endeud	riesgo	conscateg
8749	1	114	3311.105774	1	5361.605473	40	1	2	48	33790.15736	0.137866804	Bajo	1
8766	0	114	15336.43346	1	58739.71968	39	1	1	7	41078.29875	0.557385706	Bajo	3
8775	1	114	3898.776548	1	30592.73631	55	2	1	34	144283.8559	0.112914017	Bajo	2
8804	0	47	929.757974	1	4155.044204	39	2	2	33	30999.25044	0.049049918	Bajo	1
8813	1	63	2656.948557	1	79280.50141	39	2	1	14	44487.47391	0.34686092	Bajo	3
8817	0	69	769.3579863	1	17554.98776	39	1	2	10	8326.321645	0.255573976	Bajo	1
8880	0	108	42094.20864	1	201684.2297	39	1	2	11	65292.83823	0.218576073	Bajo	4
8884	1	114	20670.33432	1	27827.46457	39	2	1	33	43994.48329	0.065409603	Bajo	2
8893	1	61	16836.72605	1	63136.72829	38	1	1	9	65445.95531	0.391549982	Bajo	3
8912	0	81	10600.7487	1	54466.81525	38	1	1	9	27330.24022	0.083753236	Bajo	3
8937	1	109	2599.908971	1	16217.66211	37	1	1	4	39885.84143	0.032516214	Bajo	1
8956	0	39	4990.426119	1	50868.61524	37	1	2	10	31180.207	0.360244792	Bajo	3
8959	0	62	6708.79424	1	28025.55023	37	1	2	26	9718.295172	0.698672714	Bajo	2
8979	1	28	7100.705802	1	12504.57815	37	1	2	22	41732.52631	0.042009895	Bajo	1
8999	0	21	36479.72343	1	122155.9685	36	1	1	6	37745.68213	0.493894284	Bajo	4
9000	1	108	10056.1727	1	140259.6024	36	1	1	21	36492.90596	0.547472346	Bajo	4
9001	0	104	21714.98087	1	101179.7272	36	2	1	10	41610.72862	0.429728758	Bajo	4
9031	0	86	9025.343775	1	16070.31659	35	1	2	4	39057.61718	0.215366339	Bajo	1
9050	0	65	30355.4433	1	73368.10144	36	1	2	14	26556.53493	0.431979558	Bajo	3
9065	0	76	3026.532237	1	26645.90451	33	2	1	39	73889.43473	0.095202593	Bajo	2
9073	0	57	6043.34011	1	12038.3359	35	1	1	10	18780.04283	0.450482397	Bajo	1
9097	1	114	1105.224368	1	3257.09797	35	1	1	31	37157.57332	0.17720507	Bajo	1
9126	1	66	53671.25582	1	147517.4822	35	1	2	4	65764.94925	0.285384425	Bajo	4
9177	0	62	3900.071588	1	10984.87846	33	1	2	9	18616.48594	0.38062683	Bajo	1
9178	1	105	12948.74921	1	126195.4998	33	1	1	38	50962.47077	0.408759275	Bajo	4
9182	0	62	640.8483652	1	832.525888	33	1	1	23	405.9922786	5.3024	Bajo	1
9209	0	69	7000.074235	1	28198.22997	32	1	2	29	36495.22591	0.289750811	Bajo	2
9224	1	48	9287.198696	1	90820.73024	32	1	1	8	28613.91396	0.725154738	Bajo	3
9234	0	25	52.31037663	1	257.6783252	32	1	2	9	38149.35446	0.29882632	Bajo	1
9264	1	84	3608.074696	1	1744.835507	32	1	1	10	33858.59606	0.330405632	Bajo	1
9266	1	33	25538.609	1	131707.7402	30	1	2	6	42859.71841	0.357314302	Bajo	4
9284	1	90	10654.79351	1	14344.67543	31	1	1	17	42775.34648	0.215207452	Bajo	1
9285	0	104	3267.305662	1	11879.16158	31	1	2	26	39297.73261	0.09250487	Bajo	1
9296	0	53	1264.005555	1	6210.411868	31	1	1	14	38324.51112	0.203635098	Bajo	1
9337	1	109	8853.126545	1	55159.17615	30	1	1	13	56596.48362	0.421808325	Bajo	3
9366	1	52	52737.42772	1	241119.9461	30	1	1	4	61394.15237	0.602394052	Bajo	4
9375	1	18	8297.149569	1	37429.33483	29	1	1	10	45116.18196	0.223678974	Bajo	2
9380	1	109	7430.536371	1	36732.29097	30	1	1	16	26105.30352	0.25060431	Bajo	2
9384	0	22	2543.042828	1	9793.03671	29	1	1	24	24202.9397	0.057788162	Bajo	1
9426	0	39	2486.581385	1	22262.42908	28	1	1	5	81468.73058	0.060080874	Bajo	2
9445	1	86	2728.696101	1	12383.82258	28	1	1	33	35284.20895	0.288322046	Bajo	1
9453	1	46	15934.47612	1	27807.26656	28	1	1	29	36635.58324	0.250049394	Bajo	2
9470	1	62	510.3036808	1	3378.228174	27	1	1	33	24737.68953	0.347429898	Bajo	1
9476	0	13	36240.23348	1	102166.2241	26	1	2	12	33820.31679	0.4816007	Bajo	4
9482	0	30	25624.81035	1	105955.1894	26	1	2	8	33691.55924	0.676597005	Bajo	4
9515	0	36	498.2603848	1	3793.787887	24	1	2	9	0	1026.54	Bajo	1
9581	0	22	12560.82684	1	66878.40026	22	1	1	12	60975.40034	0.34601891	Bajo	3
9609	0	38	26248.30861	1	69035.48048	24	1	2	11	11833.9867	0.967216145	Bajo	3
9645	0	114	2500.676511	1	49484.57795	59	1	2	29	58013.97666	0.332482954	Bajo	2
9648	1	99	54354.66708	1	161724.2902	55	1	2	8	68285.58131	0.3077244	Bajo	4
9655	0	20	33484.59592	1	50988.32552	58	1	1	8	17723.30293	0.657839518	Bajo	3
9658	1	90	11402.71395	1	68224.53681	38	2	2	12	59611.26628	0.403191672	Bajo	3
9666	1	39	28111.2657	1	117637.4331	59	2	1	34	52796.39589	0.448395035	Bajo	4
9669	0	38	7277.453498	1	46974.68139	55	3	2	19	11778.93106	0.50964376	Bajo	2
9670	1	104	10122.65915	1	5203.2868	54	2	1	27	45123.14182	0.421211825	Bajo	1
9674	0	45	6635.266016	1	30075.29834	50	3	1	17	26797.81034	0.205649727	Bajo	2
9675	1	43	2918.214025	1	131450.982	49	1	2	18	0	8654.56	Bajo	4
9676	0	14	10096.37677	1	80034.93406	44	1	2	13	20073.41823	0.386836752	Bajo	3
9678	0	114	10190.67189	1	44477.32556	42	2	2	15	28417.13955	0.288796637	Bajo	2
9679	0	58	3731.54291	1	14800.26366	41	1	1	18	23368.91556	0.221193289	Bajo	1
9680	0	28	29981.59293	1	92889.11065	41	1	2	32	29968.03005	0.519207277	Bajo	3
9681	1	114	3932.158524	1	13540.3398	56	3	2	35	70284.2233	0.128841907	Bajo	1
9683	0	46	31978.89191	1	69286.95547	35	1	1	25	20675.44678	0.819093357	Bajo	3
9685	0	10	61945.77688	1	172346.2371	33	1	1	9	38977.5787	0.553148027	Bajo	4
9687	0	81	880.2226837	1	4151.910669	32	1	1	8	28137.58486	0.256891619	Bajo	1
9691	0	17	34757.53147	1	71039.90348	23	1	1	17	33358.64557	0.448855623	Bajo	3
9899	0	14	16104.47124	1	52991.70309	46	1	1	14	0	1536.9	Bajo	3
9905	0	85	12160.5244	1	14792.8041	46	2	1	34	0	3668.63	Bajo	1
9918	0	95	54039.64853	1	236597.0584	44	2	2	34	66480.65563	0.493563303	Bajo	4
9937	0	50	32612.30016	1	28149.27968	41	1	2	50	0	2765.34	Bajo	2
9956	1	114	583.8781561	1	3451.513578	59	2	1	21	39713.00472	0.183171223	Bajo	1
9964	0	30	23037.65637	1	121177.5541	59	3	1	25	17288.3112	0.450954777	Bajo	4
9976	0	102	721.7391061	1	3278.818531	58	1	2	16	20125.06855	0.0481878	Bajo	1
9984	0	7	12809.63645	1	47327.39699	58	1	1	7	11979.09218	0.766244795	Bajo	2
9997	0	25	9123.668447	1	1857.158154	58	1	1	17	38542.85697	0.439459397	Bajo	1
10004	0	110	12173.18197	1	40580.55748	56	1	1	17	0	6380.14	Bajo	2
10009	0	77	5665.003345	1	84575.56494	58	2	2	12	27274.56128	0.330483137	Bajo	3
10011	0	110	2177.170826	1	20126.87992	57	2	2	0	13474.30374	0.474832128	Bajo	2
10017	0	84	21938.32906	1	309558.9335	36	1	2	9	42719.66753	0.654145759	Bajo	4
10018	0	106	28323.46846	1	70045.28364	57	1	2	9	27621.39468	0.497814547	Bajo	3
10035	0	56	28280.09502	1	183062.1403	56	1	2	19	35640.32217	0.596703662	Bajo	4
10045	1	110	15368.55509	1	32547.66897	54	2	2	14	52164.20791	0.342761841	Bajo	2
10050	0	28	2155.369092	1	3835.607393	55	1	2	12	6509.957479	0.507853714	Bajo	1
10055	1	54	38673.89166	1	286555.3841	54	2	1	14	0	4647.79	Bajo	4
10058	0	32	10365.96484	1	30355.63987	54	1	2	34	30409.98165	0.154909216	Bajo	2
10069	0	60	4681.894337	1	25579.0804	53	1	2	2	8326.321645	0.499516578	Bajo	2
10084	0	9	5539.904768	1	149259.3229	52	1	2	8	8326.321645	0.502570354	Bajo	4
10088	0	14	16235.48048	1	75247.20487	52	1	1	29	18621.12585	0.964495733	Bajo	3
10089	0	15	27903.63144	1	139901.7782	52	2	1	16	34104.51138	0.624332846	Bajo	4
10093	1	104	7902.960124	1	105681.1369	52	1	2	39	43071.14085	0.186239261	Bajo	4
10116	0	113	6485.376668	1	31567.77444	50	1	1	20	22039.58084	0.426798421	Bajo	2
10120	0	102	1420.404794	1	8347.020182	50	2	2	13	30694.17624	0.179033672	Bajo	1
10124	0	101	29706.46625	1	273875.1973	50	1	2	23	74066.91136	0.332636879	Bajo	4
10128	0	60	28439.72029	1	101088.0106	50	2	1	6	73492.72228	0.44634484	Bajo	4
10132	0	113	56573.69545	1	42155.35304	50	2	1	16	55859.89763	0.698657281	Bajo	2
10136	0	6	38724.11298	1	52417.81665	49	1	2	7	10010.41025	0.882268139	Bajo	3
10154	0	63	10141.95756	1	61423.44782	49	3	1	36	23555.67201	0.632182499	Bajo	3
10156	0	10	9726.64277	1	73452.2328	46	1	2	10	14464.9249	0.753385726	Bajo	3
10164	1	34	3353.159894	1	100943.6714	47	1	1	15	38885.94045	0.429992841	Bajo	4
10174	0	78	185.3757644	1	913.1768334	47	1	2	31	9718.295172	0.251260444	Bajo	1
10177	0	81	277.7977008	1	2235.678895	47	1	2	32	8326.321645	0.259966565	Bajo	1
10181	0	51	11626.61716	1	46379.21939	47	1	1	9	17299.91098	0.634735819	Bajo	2
10187	0	20	16080.9313	1	9915.152069	46	1	1	12	35232.00994	0.136976262	Bajo	1
10199	1	114	164.1926057	1	976.2522323	46	1	2	1	24806.12822	0.197953706	Bajo	1
10209	0	10	99703.45067	1	85936.68696	45	1	2	10	33167.24921	0.433903053	Bajo	3
10219	0	85	27053.18161	1	28655.9656	48	1	2	38	0	3668.22	Bajo	2
10220	0	106	283.960705	1	1495.944955	44	1	2	35	23345.716	0.024357548	Bajo	1
10249	0	80	7990.097833	1	43401.89868	43	1	2	18	8325.161668	0.961616274	Bajo	2
10254	0	28	21929.28691	1	117844.9992	42	1	2	19	36701.70199	0.597257269	Bajo	4
10257	1	43	5442.567422	1	71508.35278	40	3	2	3	9725.830922	2.32792606	Bajo	3
10262	0	2	6467.257667	1	17844.85709	42	2	2	9	18128.13523	0.677277323	Bajo	1
10267	0	21	15853.33256	1	122922.6216	42	1	1	38	0	4714.58	Bajo	4
10276	0	72	33671.47485	1	154575.3245	41	1	2	10	22809.80619	0.425824858	Bajo	4
10283	0	47	40568.21181	1	40379.74876	40	2	1	10	10421.2418	1.043060997	Bajo	2
10287	1	39	24487.60427	1	70931.99194	40	1	1	27	23203.03871	0.608692696	Bajo	3
10290	0	76	22715.0179	1	43060.00805	40	1	1	35	11482.62162	0.640948581	Bajo	2
10292	0	9	8337.700517	1	92813.46642	40	1	2	9	10697.31655	0.702775971	Bajo	3
10302	1	89	927.5032164	1	5482.830493	39	2	1	18	72288.66517	0.234662623	Bajo	1
10306	0	87	238833.9514	1	30859.52616	39	2	1	55	9253.144019	0.205476996	Bajo	2
10307	1	114	5659.730681	1	25610.97077	39	2	1	20	21881.82384	0.606570717	Bajo	2
10310	1	114	29571.75893	1	168514.3054	39	2	2	11	72518.34081	0.478499448	Bajo	4
10311	0	18	34405.14176	1	128466.4535	39	1	1	18	34536.02318	0.595076747	Bajo	4
10314	1	90	38400.25659	1	217217.1196	39	1	2	5	57323.78979	0.530341778	Bajo	4
10319	0	20	9234.896818	1	62654.83516	35	2	2	20	0	0	Bajo	3
10329	0	19	20917.80264	1	69441.42371	37	2	1	3	28932.16975	0.341620159	Bajo	3
10336	1	104	5640.987286	1	60500.66225	37	2	1	14	75976.23504	0.182124187	Bajo	3
10340	0	5	23642.55581	1	88067.00507	37	2	1	32	22969.88315	0.773507222	Bajo	3
10345	0	32	37137.49522	1	25687.6508	36	1	1	33	0	6322.25	Bajo	2
10346	0	114	17688.05315	1	227439.5859	36	1	1	36	68409.69895	0.372312166	Bajo	4
10347	0	74	243.9647738	1	930.8101943	36	1	1	38	35541.72405	0.029597911	Bajo	1
10351	0	28	17811.46355	1	119891.5097	36	1	2	8	27046.04562	0.565045034	Bajo	4
10352	0	43	56614.79176	1	122544.6711	36	1	2	6	0	14454.16	Bajo	4
10353	0	47	4667.685632	1	44795.56939	36	1	2	3	9762.622052	0.626744914	Bajo	2
10356	0	22	77939.75547	1	289085.6303	36	1	1	15	45753.00984	0.142941206	Bajo	4
10362	1	35	24230.29596	1	247621.4171	35	1	1	22	41305.65443	0.73328709	Bajo	4
10367	1	70	1900.092544	1	6137.228607	32	1	1	13	0	10248.26	Bajo	1
10370	0	15	12771.25932	1	54752.96134	33	1	1	14	24987.08478	0.423809944	Bajo	3
10374	0	10	29827.11312	1	75592.77249	32	1	1	11	26960.20726	0.680324843	Bajo	3
10376	0	10	4619.454896	1	82984.36515	33	1	2	10	11861.9344	0.544937414	Bajo	3
10380	0	46	50412.0326	1	248827.1817	33	2	1	17	32225.34712	0.513856233	Bajo	4
10382	0	64	93211.26348	1	163785.0935	32	1	1	13	35994.11544	0.214824686	Bajo	4
10383	0	51	2196.237981	1	1588.736903	32	1	2	7	36490.586	0.404338165	Bajo	1
10393	1	68	13797.09309	1	303598.1406	30	1	1	46	36717.94168	0.431942567	Bajo	4
10396	0	55	23284.26904	1	45372.57996	31	1	1	46	14796.67859	0.446614926	Bajo	2
10400	1	65	4769.378933	1	127930.0143	34	2	1	14	39885.84143	0.317458485	Bajo	4
10416	0	32	14610.58652	1	83462.83628	28	1	1	9	25210.96052	0.492555443	Bajo	3
10422	1	49	234.726049	1	1445.357445	27	1	2	39	36423.30728	0.066374204	Bajo	1
10423	0	46	5148.240088	1	23023.15704	27	1	1	29	29930.9245	0.456940095	Bajo	2
10427	0	12	21217.14195	1	41207.64951	25	1	2	12	15783.81982	0.657285221	Bajo	2
10428	0	10	17984.81394	1	45503.30965	24	1	1	5	0	8208.63	Bajo	2
10429	0	10	16587.1186	1	86059.06826	24	1	2	10	13726.01895	0.500694668	Bajo	3
10430	0	38	16270.36563	1	50659.13091	24	1	1	8	25441.79613	0.487473214	Bajo	3
10431	0	33	16963.94063	1	77993.66152	24	1	2	17	61651.66748	0.329599428	Bajo	3
10435	0	16	26831.5231	1	54654.3764	23	1	1	16	15225.87043	0.67119229	Bajo	3
10445	0	44	1806.43086	1	11369.87543	53	2	2	6	8326.321645	0.388821399	Bajo	1
10450	1	104	10204.66295	1	40335.66883	41	1	2	20	36749.26108	0.440824785	Bajo	2
10460	0	64	6772.679039	1	27302.03898	58	1	2	13	20051.37865	0.500107023	Bajo	2
10462	0	82	18822.22514	1	49864.20166	45	2	2	27	19050.31769	0.697359191	Bajo	2
10464	1	28	15279.97202	1	83276.40367	36	1	2	15	39228.13394	0.416075463	Bajo	3
10465	1	52	9730.042251	1	212355.7234	31	1	1	30	58624.12505	0.689049645	Bajo	4
10474	0	55	11363.95525	1	46525.06173	24	1	1	29	26296.69988	0.445918394	Bajo	2
10529	0	21	10951.56586	1	45903.18802	59	1	2	14	51719.93636	0.267949178	Bajo	2
10536	0	114	17140.64425	1	90920.64944	58	2	1	1	28719.89379	0.348090795	Bajo	3
10538	0	59	5564.672413	1	13424.84996	59	3	2	17	19256.79376	0.258582616	Bajo	1
10541	0	71	878.3495005	1	5261.101098	58	2	2	34	33748.39815	0.06558122	Bajo	1
10542	0	114	25687.07751	1	68327.68908	58	1	2	18	28193.26381	0.414006994	Bajo	3
10545	0	64	4322.879111	1	416.7832727	57	2	2	28	17217.55255	0.544870309	Bajo	1
10552	0	55	22785.11196	1	68222.93651	56	1	1	12	25997.42557	0.343663662	Bajo	3
10555	0	12	17957.64122	1	55157.29141	55	1	1	13	12749.31753	0.556125011	Bajo	3
10557	0	111	3581.275456	1	22894.72671	55	1	2	32	31072.32905	0.207165416	Bajo	2
10558	0	9	10066.11676	1	41087.44202	55	1	2	0	37775.84156	0.43415464	Bajo	2
10561	0	45	1159.350113	1	11904.90051	54	3	1	11	24330.53727	0.161011204	Bajo	1
10562	1	3	11804.10706	1	79419.10772	54	3	2	33	53720.89831	0.470233849	Bajo	3
10566	1	68	4677.049499	1	18874.70317	54	1	2	24	18480.76852	0.384313959	Bajo	1
10567	0	16	12797.32201	1	10107.74306	53	1	2	14	20813.48416	0.438389344	Bajo	1
10572	1	114	1145.659688	1	23620.9217	53	2	2	38	73142.40894	0.086604076	Bajo	2
10574	0	46	12745.12726	1	42769.43454	52	1	2	26	17968.05827	0.421300839	Bajo	2
10575	0	40	9640.568843	1	21556.78939	51	2	1	40	52542.36072	0.053567644	Bajo	2
10583	0	60	18805.5619	1	71347.60967	49	1	2	26	22935.08381	0.506057556	Bajo	3
10587	1	58	27016.2629	1	146489.9949	48	2	1	28	34211.22935	0.607162378	Bajo	4
10591	0	5	5310.786706	1	14393.65571	47	1	1	12	49948.65005	0.272993497	Bajo	1
10592	0	27	35258.13044	1	147149.552	47	1	1	28	52784.79611	0.737179651	Bajo	4
10598	0	19	17846.81121	1	105328.0534	46	1	1	13	16902.03855	0.655027109	Bajo	4
10599	0	32	23752.27578	1	27447.01411	47	1	2	7	18167.57448	0.639523049	Bajo	2
10604	0	114	20479.04994	1	222738.5434	46	1	2	1	43427.25408	0.171119451	Alto	4
10608	0	15	3676.943087	1	44194.19738	44	1	1	16	7363.539956	0.975485192	Bajo	2
10612	1	63	13883.28265	1	262858.1047	43	2	1	30	58047.61602	0.796270733	Bajo	4
10616	0	9	39124.29973	1	185451.5243	43	1	1	9	70316.70268	0.512889688	Bajo	4
10620	0	57	6395.799195	1	86140.14703	42	2	1	15	14885.99689	0.548607496	Bajo	3
10623	0	32	34203.4589	1	190255.0599	42	1	2	33	36554.38479	0.370188494	Bajo	4
10631	1	89	6559.309592	1	49756.44159	40	1	1	28	96352.40752	0.083652124	Bajo	2
10635	1	42	6676.499173	1	81478.45648	40	1	1	32	43255.57734	0.366047734	Bajo	3
10640	1	21	87850.14364	1	215933.5346	39	1	2	8	113637.2388	0.292683305	Bajo	4
10643	1	101	10055.21299	1	235310.6209	39	2	1	20	43481.77304	0.359353875	Bajo	4
10653	0	7	56591.88383	1	128087.7271	37	1	1	43	38099.4754	0.473292434	Bajo	4
10654	0	68	13522.64862	1	66668.29154	36	1	2	2	82092.79871	0.483556965	Bajo	3
10658	0	28	3999.153732	1	15915.75585	35	1	1	34	7331.060574	1.296643987	Bajo	1
10661	0	104	25729.36289	1	132036.247	34	1	2	19	35726.16054	0.541618234	Bajo	4
10665	0	105	239.1855906	1	1022.971127	33	1	2	32	0	2061.7	Bajo	1
10666	0	28	4245.743275	1	12778.99487	33	1	1	11	10868.99329	1.138313767	Bajo	1
10671	0	28	9972.642607	1	12359.42495	32	1	1	18	23763.30806	0.426040711	Bajo	1
10674	1	34	10596.58607	1	55443.50225	32	2	1	34	27983.3078	0.250500746	Bajo	3
10675	0	7	2648.889244	1	7829.212205	31	1	1	8	35691.3612	0.366320972	Bajo	1
10679	0	44	8699.200785	1	52365.24235	30	1	1	17	0	4539.41	Bajo	3
10682	0	23	3725.298966	1	4332.938799	31	1	1	23	15737.4207	0.49220314	Bajo	1
10688	0	22	9439.860727	1	32055.71555	28	1	2	28	23769.10795	0.290347958	Bajo	2
10689	1	37	6540.201549	1	57142.16727	26	1	1	30	0	6502.22	Bajo	3
10690	1	69	61234.53382	1	194265.8227	28	1	1	18	65136.2412	0.501005111	Bajo	4
10693	0	35	6360.139336	1	81502.86221	26	1	1	15	17896.13964	0.621486907	Bajo	3
10706	1	78	703.0334239	1	3832.116663	59	1	1	7	38539.10704	0.348752709	Bajo	1
10724	0	47	18208.33558	1	71415.29518	28	1	2	18	15178.31133	0.79059381	Bajo	3
10725	0	22	52278.93722	1	89389.49557	33	1	1	21	26555.37496	0.389652732	Bajo	3
10728	0	110	4953.239962	1	48162.80666	37	2	1	6	60709.76539	0.062410341	Bajo	2
10729	1	46	16881.30088	1	19391.11204	27	2	1	12	41551.56975	0.210318249	Bajo	1
10730	1	59	4610.389614	1	36612.56912	35	2	2	34	51794.17495	0.218942465	Bajo	2
10732	1	56	138.9796052	1	819.1332327	39	2	1	24	0	0	Bajo	1
11220	0	39	12468.84429	1	103050.2198	58	2	1	16	22502.41204	0.50445126	Bajo	4
11226	0	92	820.9316231	1	3148.485317	59	1	2	13	0	111.13	Bajo	1
11238	1	65	24364.14679	1	33381.20008	59	1	1	29	0	0	Bajo	2
11312	0	111	14936.49727	1	54166.06527	58	2	1	11	43165.09906	0.142784854	Bajo	3
11336	1	104	28151.15757	1	111811.6031	58	2	2	44	1343.254453	19.24881693	Bajo	4
11348	0	104	19179.48859	1	81973.44747	57	1	1	38	30684.89642	0.326845726	Bajo	3
11357	1	76	8765.687024	1	85869.39456	55	2	1	27	0	0	Bajo	3
11360	0	102	6163.004143	1	36534.43888	57	1	2	3	15939.25686	0.540797613	Bajo	2
11364	0	114	16136.94179	1	91788.893	56	2	1	5	26253.78069	0.450249194	Bajo	3
11366	1	22	7981.356311	1	17581.98704	57	1	1	12	42691.82806	0.163020596	Bajo	1
11374	0	39	6228.773689	1	43788.71449	57	3	2	20	28289.54197	0.385528129	Bajo	2
11377	0	57	6994.1078	1	19347.56632	57	1	2	34	9718.295172	0.632357365	Bajo	1
11401	0	93	2806.583523	1	15884.76739	56	2	2	40	9718.295172	0.286371449	Bajo	1
11415	0	104	8211.029391	1	51293.34219	55	3	2	20	29270.88331	0.42997226	Bajo	3
11420	1	113	12091.44412	1	49504.98408	56	2	1	6	49279.34278	0.46393475	Bajo	2
11422	1	48	10324.48764	1	33032.08929	56	1	1	9	61867.0186	0.239980619	Bajo	2
11456	0	68	9855.67272	1	30658.93368	56	1	2	16	9709.015349	0.438291517	Bajo	2
11461	0	95	19210.94391	1	43673.41528	54	2	1	55	0	4236.24	Bajo	2
11463	0	84	3745.545533	1	17565.67184	55	1	2	17	8326.321645	0.171355531	Bajo	1
11495	1	105	6655.038506	1	45212.04584	54	3	1	20	58174.05361	0.280266595	Bajo	2
11503	1	114	37481.96897	1	114689.2982	54	1	2	34	74028.63208	0.403453517	Bajo	4
11513	0	46	4797.522933	1	25170.06737	55	2	1	30	13995.13383	0.48683133	Bajo	2
11516	0	110	2784.576355	1	13228.59997	55	2	2	22	0	4500.19	Bajo	1
11554	1	68	70560.70851	1	65624.99785	54	2	2	13	64334.69645	0.398090404	Bajo	3
11592	0	114	3088.867613	1	8895.446611	54	2	1	35	16496.04627	0.317773715	Bajo	1
11603	0	9	1869.922522	1	4886.869149	54	1	2	6	8326.321645	0.187981332	Bajo	1
11608	1	102	5337.739731	1	109598.1712	53	1	2	29	87986.64662	0.340658519	Bajo	4
11648	0	104	8046.663342	1	30546.83291	52	2	1	44	45503.61459	0.244962017	Bajo	2
11651	1	57	22368.35181	1	66167.11096	52	2	1	6	40197.8755	0.460779997	Bajo	3
11689	0	39	6078.340886	1	23653.65615	51	1	2	8	9318.102783	0.774416781	Bajo	2
11695	0	32	2379.555557	1	12072.95511	51	1	2	29	9362.181945	0.449006319	Bajo	1
11704	1	104	2115.032019	1	17627.44064	51	1	2	6	51581.89899	0.147685527	Bajo	1
11733	0	79	9188.206652	1	30697.48425	51	2	2	45	8327.481623	0.29538933	Bajo	2
11757	0	112	5886.617111	1	35104.67973	50	2	2	10	27316.32048	0.344092743	Bajo	2
11769	1	28	7898.1731	1	61146.82953	50	3	1	23	38278.11201	0.381757629	Bajo	3
11790	0	28	5645.311795	1	15456.12062	49	3	2	26	18966.79928	0.191693474	Bajo	1
11798	0	48	18064.58611	1	107563.2466	49	1	1	48	46056.92406	0.295679134	Bajo	4
11800	1	111	6391.243428	1	15274.79186	49	2	1	35	45440.97578	0.141884668	Bajo	1
11828	0	91	3621.730433	1	42341.63071	50	1	2	28	7364.699934	0.408511577	Bajo	2
11849	1	114	1686.593383	1	5472.666739	48	2	1	15	34664.78073	0.125363071	Bajo	1
11852	1	109	11526.65624	1	55907.77881	49	2	1	10	43045.62134	0.477621062	Bajo	3
11862	0	74	8348.465539	1	34178.98032	48	2	2	34	9718.295172	0.175	Bajo	2
11875	0	68	1928.858417	1	1118.128519	48	1	1	16	29709.35497	0.249959785	Bajo	1
11881	0	115	6438.651152	1	27177.5648	48	1	1	10	26196.94177	0.355405597	Bajo	2
11886	0	111	1144.989042	1	4110.596572	48	1	1	14	7364.699934	0.403444637	Bajo	1
11897	0	15	6705.429448	1	32535.1117	44	1	1	8	20086.17799	0.476020444	Bajo	2
11901	0	22	7067.531958	1	37111.43713	48	1	2	20	9318.102783	0.654577368	Bajo	2
11902	0	46	2818.13482	1	15900.08818	48	3	1	21	12260.96681	0.460631031	Bajo	1
11903	1	36	6323.76258	1	7174.684977	48	1	1	15	58390.96949	0.095676229	Bajo	1
11916	0	58	2903.029334	1	11476.64688	48	1	2	18	8326.321645	0.357844804	Bajo	1
11918	0	8	2880.759267	1	16813.72752	48	1	1	7	35834.03849	0.261872977	Bajo	1
11936	1	114	8712.926873	1	66654.91331	48	1	2	20	43678.96929	0.478433674	Bajo	3
11953	0	105	10651.19746	1	69341.65936	47	1	2	7	28763.97295	0.48070815	Bajo	3
11982	1	104	10287.56865	1	73371.20375	46	3	2	6	36697.06208	0.31064926	Bajo	3
12006	0	114	3532.858294	1	24155.36863	46	1	1	14	13104.27078	0.688477472	Bajo	2
12011	0	15	15049.9058	1	41569.40282	46	1	1	19	1159.977939	13.53766	Bajo	2
12015	0	22	3801.741031	1	6966.831014	46	1	2	26	23019.7622	0.333531872	Bajo	1
12016	0	93	9407.785355	1	41109.63115	46	2	1	10	43659.24966	0.352613051	Bajo	2
12022	0	17	3185.174671	1	13261.62863	46	1	1	24	13734.1388	0.213029561	Bajo	1
12051	0	15	6464.621335	1	13946.87838	45	1	2	3	16474.00669	0.341321645	Bajo	1
12072	0	57	12908.42952	1	61754.3653	29	1	2	25	18262.69267	0.68724784	Bajo	3
12087	1	102	20117.56026	1	71079.27733	45	2	1	33	53138.58938	0.566730627	Bajo	3
12111	0	57	11964.1486	1	82219.4473	44	3	2	23	15637.66259	0.679187004	Bajo	3
12116	0	73	146.0157905	1	625.550702	48	1	2	31	5411.297085	0.219191854	Bajo	1
12118	0	32	4483.880367	1	21214.18186	44	1	2	17	12662.31918	0.441621473	Bajo	2
12140	0	86	3368.2263	1	27680.50293	45	3	2	25	14950.95565	0.544473582	Bajo	2
12144	0	70	7331.504576	1	62985.74978	42	2	1	14	0	4399.27	Bajo	3
12155	0	55	11578.83943	1	31911.8042	44	2	1	28	26713.13196	0.238200096	Bajo	2
12186	0	14	86846.79963	1	104843.4193	43	1	2	14	34799.33817	0.622694667	Bajo	4
12192	0	52	12438.44553	1	62611.63571	43	2	1	12	34872.41678	0.278296577	Bajo	3
12201	1	39	46299.01939	1	91099.53844	41	1	1	23	61935.86207	0.36885961	Bajo	3
12230	0	57	3908.281219	1	13443.30428	43	1	2	3	55753.17966	0.117780876	Bajo	1
12248	0	18	6036.8131	1	53942.88799	41	1	1	15	0	7563.8	Bajo	3
12254	0	22	9745.975871	1	41733.4243	43	3	2	22	18147.85485	0.497796101	Bajo	2
12260	0	28	4356.561721	1	110954.7837	42	1	1	16	20096.61779	0.355935354	Bajo	4
12271	1	33	12066.12146	1	106685.4128	42	1	1	33	42633.82917	0.384197366	Bajo	4
12278	0	39	6079.323729	1	50860.39404	42	1	2	6	8755.513483	0.614471383	Bajo	3
